Zip,City,State,County,population,weight
79550,Snyder,TX,Scurry,16024,3.4979501398772936e-05
76430,Albany,TX,Shackelford,2318,5.060065167396135e-06
76464,Moran,TX,Shackelford,532,1.161326431861408e-06
75935,Center,TX,Shelby,14025,3.061579550160949e-05
75954,Joaquin,TX,Shelby,2698,5.889584047297141e-06
75973,Shelbyville,TX,Shelby,2657,5.800083326044664e-06
75974,Tenaha,TX,Shelby,3411,7.446023419321922e-06
75975,Timpson,TX,Shelby,3703,8.083443190193222e-06
73960,Texhoma,TX,Sherman,1117,2.4383489180247984e-06
79084,Stratford,TX,Sherman,2274,4.964015612881282e-06
75701,Tyler,TX,Smith,35549,7.760149121473908e-05
75702,Tyler,TX,Smith,27766,6.061163478771402e-05
75703,Tyler,TX,Smith,41842,9.13387604547839e-05
75704,Tyler,TX,Smith,10352,2.259784064404003e-05
75705,Tyler,TX,Smith,3555,7.760367415915989e-06
75706,Tyler,TX,Smith,9505,2.0748886719629104e-05
75707,Tyler,TX,Smith,14157,3.090394416515405e-05
75708,Tyler,TX,Smith,8417,1.8373843189807277e-05
75709,Tyler,TX,Smith,5004,1.092345388164377e-05
75710,Tyler,TX,Smith,5004,1.092345388164377e-05
75711,Tyler,TX,Smith,5004,1.092345388164377e-05
75712,Tyler,TX,Smith,5004,1.092345388164377e-05
75713,Tyler,TX,Smith,5004,1.092345388164377e-05
75750,Arp,TX,Smith,3483,7.603195417618955e-06
75757,Bullard,TX,Smith,12408,2.708597437318863e-05
75762,Flint,TX,Smith,12697,2.7716845310797552e-05
75771,Lindale,TX,Smith,20488,4.472416529318896e-05
75789,Troup,TX,Smith,7972,1.7402432922554783e-05
75791,Whitehouse,TX,Smith,13305,2.904407551863916e-05
75792,Winona,TX,Smith,2765,6.035841323490213e-06
75798,Tyler,TX,Smith,2765,6.035841323490213e-06
75799,Tyler,TX,Smith,2765,6.035841323490213e-06
76043,Glen Rose,TX,Somervell,7499,1.636990021152011e-05
76070,Nemo,TX,Somervell,853,1.8620515909356786e-06
76077,Rainbow,TX,Somervell,342,7.465669919109051e-07
78536,Delmita,TX,Starr,275,6.003097157178331e-07
78545,Falcon Heights,TX,Starr,572,1.2486442086930928e-06
78547,Garciasville,TX,Starr,572,1.2486442086930928e-06
78548,Grulla,TX,Starr,727,1.5870005939158715e-06
78582,Rio Grande City,TX,Starr,42582,9.295413932617007e-05
78584,Roma,TX,Starr,19270,4.206533898866416e-05
77054,Houston,TX,Harris,22704,4.95615701296643e-05
77055,Houston,TX,Harris,44680,9.753395672099194e-05
77056,Houston,TX,Harris,21807,4.760346898421377e-05
77057,Houston,TX,Harris,41503,9.059874229613537e-05
77058,Houston,TX,Harris,16911,3.6915773100015546e-05
77059,Houston,TX,Harris,16944,3.6987810265901687e-05
77060,Houston,TX,Harris,44828,9.785703249526917e-05
77061,Houston,TX,Harris,25607,5.5898657783223824e-05
77062,Houston,TX,Harris,26358,5.7538049043238705e-05
77063,Houston,TX,Harris,38961,8.50496975784818e-05
77064,Houston,TX,Harris,49790,0.00010868880271123967
77065,Houston,TX,Harris,38265,8.353036826161049e-05
77066,Houston,TX,Harris,36703,8.012060907633319e-05
77067,Houston,TX,Harris,34575,7.547530334888756e-05
77068,Houston,TX,Harris,10991,2.3992742128926193e-05
77069,Houston,TX,Harris,18622,4.065079100399086e-05
77070,Houston,TX,Harris,53239,0.0001162177780185517
77071,Houston,TX,Harris,28558,6.234052676898137e-05
77072,Houston,TX,Harris,61818,0.0001349452582045273
77073,Houston,TX,Harris,41745,9.112701484596706e-05
77074,Houston,TX,Harris,41386,9.03433377989027e-05
77075,Houston,TX,Harris,43933,9.590329723866022e-05
77076,Houston,TX,Harris,34985,7.637031056141234e-05
77077,Houston,TX,Harris,58131,0.00012689674212506676
77078,Houston,TX,Harris,15411,3.364135646882737e-05
77079,Houston,TX,Harris,33768,7.371366720130833e-05
77080,Houston,TX,Harris,45832,0.00010004870869374446
77081,Houston,TX,Harris,52078,0.00011368337954601204
77082,Houston,TX,Harris,55527,0.00012121235485332407
77083,Houston,TX,Harris,79996,0.00017462682188568645
77084,Houston,TX,Harris,107700,0.00023510311411931137
77085,Houston,TX,Harris,18274,3.989112634555521e-05
77086,Houston,TX,Harris,29178,6.36939523098725e-05
77087,Houston,TX,Harris,36869,8.048297785018469e-05
77088,Houston,TX,Harris,57003,0.00012443438081841324
77089,Houston,TX,Harris,53866,0.00011758648417038836
77090,Houston,TX,Harris,39381,8.59665342352145e-05
77091,Houston,TX,Harris,27078,5.910976902620903e-05
77092,Houston,TX,Harris,39035,8.521123546562041e-05
77093,Houston,TX,Harris,46875,0.00010232551972463065
77094,Houston,TX,Harris,9710,2.119639032589149e-05
77095,Houston,TX,Harris,71878,0.00015690567907769603
77096,Houston,TX,Harris,33769,7.371585014572912e-05
77098,Houston,TX,Harris,13549,2.957671395731244e-05
77099,Houston,TX,Harris,53357,0.00011647536546020516
77201,Houston,TX,Harris,0,0.0
77202,Houston,TX,Harris,0,0.0
77203,Houston,TX,Harris,0,0.0
77204,Houston,TX,Harris,0,0.0
77205,Houston,TX,Harris,0,0.0
77206,Houston,TX,Harris,0,0.0
77207,Houston,TX,Harris,0,0.0
77208,Houston,TX,Harris,0,0.0
77209,Houston,TX,Harris,0,0.0
77210,Houston,TX,Harris,0,0.0
77212,Houston,TX,Harris,0,0.0
77213,Houston,TX,Harris,0,0.0
77215,Houston,TX,Harris,0,0.0
77216,Houston,TX,Harris,0,0.0
77217,Houston,TX,Harris,0,0.0
77218,Houston,TX,Harris,0,0.0
77219,Houston,TX,Harris,0,0.0
77220,Houston,TX,Harris,0,0.0
77221,Houston,TX,Harris,0,0.0
77222,Houston,TX,Harris,0,0.0
77223,Houston,TX,Harris,0,0.0
77224,Houston,TX,Harris,0,0.0
77225,Houston,TX,Harris,0,0.0
77226,Houston,TX,Harris,0,0.0
77227,Houston,TX,Harris,0,0.0
77228,Houston,TX,Harris,0,0.0
77229,Houston,TX,Harris,0,0.0
77230,Houston,TX,Harris,0,0.0
77231,Houston,TX,Harris,0,0.0
77233,Houston,TX,Harris,0,0.0
77234,Houston,TX,Harris,0,0.0
77235,Houston,TX,Harris,0,0.0
77236,Houston,TX,Harris,0,0.0
77237,Houston,TX,Harris,0,0.0
77238,Houston,TX,Harris,0,0.0
77240,Houston,TX,Harris,0,0.0
77241,Houston,TX,Harris,0,0.0
77242,Houston,TX,Harris,0,0.0
77243,Houston,TX,Harris,0,0.0
77244,Houston,TX,Harris,0,0.0
77245,Houston,TX,Harris,0,0.0
77248,Houston,TX,Harris,0,0.0
77249,Houston,TX,Harris,0,0.0
77251,Houston,TX,Harris,0,0.0
77252,Houston,TX,Harris,0,0.0
77253,Houston,TX,Harris,0,0.0
77254,Houston,TX,Harris,0,0.0
77255,Houston,TX,Harris,0,0.0
77256,Houston,TX,Harris,0,0.0
77257,Houston,TX,Harris,0,0.0
77258,Houston,TX,Harris,0,0.0
77259,Houston,TX,Harris,0,0.0
77261,Houston,TX,Harris,0,0.0
77262,Houston,TX,Harris,0,0.0
77263,Houston,TX,Harris,0,0.0
77265,Houston,TX,Harris,0,0.0
77266,Houston,TX,Harris,0,0.0
77267,Houston,TX,Harris,0,0.0
77268,Houston,TX,Harris,0,0.0
77269,Houston,TX,Harris,0,0.0
77270,Houston,TX,Harris,0,0.0
77271,Houston,TX,Harris,0,0.0
77272,Houston,TX,Harris,0,0.0
77273,Houston,TX,Harris,0,0.0
77274,Houston,TX,Harris,0,0.0
77275,Houston,TX,Harris,0,0.0
77277,Houston,TX,Harris,0,0.0
77279,Houston,TX,Harris,0,0.0
77280,Houston,TX,Harris,0,0.0
77282,Houston,TX,Harris,0,0.0
77284,Houston,TX,Harris,0,0.0
77287,Houston,TX,Harris,0,0.0
77288,Houston,TX,Harris,0,0.0
77289,Houston,TX,Harris,0,0.0
77290,Houston,TX,Harris,0,0.0
77291,Houston,TX,Harris,0,0.0
77292,Houston,TX,Harris,0,0.0
77293,Houston,TX,Harris,0,0.0
77297,Houston,TX,Harris,0,0.0
77299,Houston,TX,Harris,0,0.0
77315,North Houston,TX,Harris,13245,2.8913098853391634e-05
77325,Kingwood,TX,Harris,35762,7.806645837636781e-05
77336,Huffman,TX,Harris,12424,2.7120901483921303e-05
77337,Hufsmith,TX,Harris,12424,2.7120901483921303e-05
77338,Humble,TX,Harris,42787,9.340164293243245e-05
77339,Kingwood,TX,Harris,41205,8.994822485873932e-05
77345,Kingwood,TX,Harris,28804,6.287753109649624e-05
77346,Humble,TX,Harris,65967,0.0001440022946063938
77347,Humble,TX,Harris,65967,0.0001440022946063938
77373,Spring,TX,Harris,59093,0.00012899673465786876
77375,Tomball,TX,Harris,52785,0.00011522672125151207
77377,Tomball,TX,Harris,37016,8.080387068004113e-05
77379,Spring,TX,Harris,79986,0.00017460499244147855
77382,Spring,TX,Harris,39861,8.701434755719471e-05
77383,Spring,TX,Harris,39861,8.701434755719471e-05
77388,Spring,TX,Harris,49487,0.00010802737055173966
77389,Spring,TX,Harris,35349,7.716490233058067e-05
77391,Spring,TX,Harris,35349,7.716490233058067e-05
77396,Humble,TX,Harris,57775,0.00012611961391126476
77401,Bellaire,TX,Harris,19283,4.209371726613446e-05
77402,Bellaire,TX,Harris,19283,4.209371726613446e-05
77410,Cypress,TX,Harris,51142,0.00011164014356815062
77411,Alief,TX,Harris,51142,0.00011164014356815062
77413,Barker,TX,Harris,55,1.2006194314356662e-07
77429,Cypress,TX,Harris,88344,0.00019285004191045907
77433,Cypress,TX,Harris,82257,0.00017956245922109745
77447,Hockley,TX,Harris,15219,3.322223114003528e-05
77449,Katy,TX,Harris,122814,0.00026809613609516346
77450,Katy,TX,Harris,73683,0.00016084589375722582
77491,Katy,TX,Harris,36548,7.978225269111042e-05
77492,Katy,TX,Harris,36548,7.978225269111042e-05
77493,Katy,TX,Harris,32257,7.041523818149143e-05
77494,Katy,TX,Harris,114989,0.00025101459600246513
77501,Pasadena,TX,Harris,51505,0.00011243255239289816
77502,Pasadena,TX,Harris,38272,8.354564887255603e-05
77503,Pasadena,TX,Harris,25738,5.6184623502347594e-05
77504,Pasadena,TX,Harris,23875,5.2117798046411875e-05
77505,Pasadena,TX,Harris,24022,5.243869087626831e-05
77506,Pasadena,TX,Harris,38568,8.41918004211105e-05
77507,Pasadena,TX,Harris,0,0.0
77508,Pasadena,TX,Harris,0,0.0
77520,Baytown,TX,Harris,35970,7.852051081589257e-05
77521,Baytown,TX,Harris,59722,0.00013036980669854702
77522,Baytown,TX,Harris,59722,0.00013036980669854702
77530,Channelview,TX,Harris,32922,7.18668962213182e-05
77532,Crosby,TX,Harris,29608,6.46326184108131e-05
77536,Deer Park,TX,Harris,33015,7.206991005245186e-05
77547,Galena Park,TX,Harris,10028,2.1890566651703382e-05
77562,Highlands,TX,Harris,10380,2.265896308782221e-05
77571,La Porte,TX,Harris,37360,8.155480356079361e-05
77572,La Porte,TX,Harris,37360,8.155480356079361e-05
77586,Seabrook,TX,Harris,22527,4.917518896718409e-05
77587,South Houston,TX,Harris,17040,3.719737293029773e-05
77598,Webster,TX,Harris,26473,5.77890876516298e-05
75642,Elysian Fields,TX,Harrison,71,1.5498905387624054e-07
75650,Hallsville,TX,Harrison,9493,2.07226913865796e-05
75651,Harleton,TX,Harrison,1870,4.082106066881265e-06
75659,Jonesville,TX,Harrison,7722,1.6856696817356755e-05
75661,Karnack,TX,Harrison,2917,6.367648875450615e-06
75670,Marshall,TX,Harrison,18056,3.9415244461822524e-05
75671,Marshall,TX,Harrison,18056,3.9415244461822524e-05
75672,Marshall,TX,Harrison,15970,3.486162240005016e-05
75688,Scottsville,TX,Harrison,13132,2.8666426133842124e-05
75692,Waskom,TX,Harrison,4747,1.0362437165500196e-05
75694,Woodlawn,TX,Harrison,7122,1.5546930164881483e-05
79018,Channing,TX,Hartley,321,7.007251590742706e-07
79044,Hartley,TX,Hartley,701,1.5302440389752763e-06
76388,Weinert,TX,Haskell,255,5.566508273019907e-07
79521,Haskell,TX,Haskell,3761,8.210053966599165e-06
79539,O Brien,TX,Haskell,169,3.6891760711386833e-07
79544,Rochester,TX,Haskell,567,1.2377294865891322e-06
79547,Rule,TX,Haskell,741,1.6175618158069611e-06
79548,Rule,TX,Haskell,178,3.885641069009974e-07
78610,Buda,TX,Hays,35142,7.67130328354767e-05
78619,Driftwood,TX,Hays,4476,9.77085922746553e-06
78620,Dripping Springs,TX,Hays,16882,3.685246771181258e-05
78640,Kyle,TX,Hays,56645,0.00012365288671576966
78666,San Marcos,TX,Hays,79276,0.00017305510190271614
78667,San Marcos,TX,Hays,79276,0.00017305510190271614
78676,Wimberley,TX,Hays,12868,2.8090128806753004e-05
79014,Canadian,TX,Hemphill,4052,8.845290793049671e-06
75124,Eustace,TX,Henderson,4003,8.738326516430858e-06
75143,Kemp,TX,Henderson,14304,3.122483699501049e-05
75148,Malakoff,TX,Henderson,6060,1.3228643190000249e-05
75163,Trinidad,TX,Henderson,2851,6.223574543678335e-06
75751,Athens,TX,Henderson,16855,3.679352821245119e-05
75752,Athens,TX,Henderson,7222,1.5765224606960695e-05
75756,Brownsboro,TX,Henderson,4611,1.0065556724272468e-05
75758,Chandler,TX,Henderson,8119,1.7723325752411224e-05
75770,Larue,TX,Henderson,3223,7.035629868213004e-06
75778,Murchison,TX,Henderson,3172,6.924299702752606e-06
75782,Poynor,TX,Henderson,238,5.195407721485246e-07
78501,Mcallen,TX,Hidalgo,63554,0.00013873484971902242
78502,Mcallen,TX,Hidalgo,63554,0.00013873484971902242
78503,Mcallen,TX,Hidalgo,22034,4.809899736773358e-05
78504,Mcallen,TX,Hidalgo,56000,0.00012224488756435874
78505,Mcallen,TX,Hidalgo,56000,0.00012224488756435874
78516,Alamo,TX,Hidalgo,35097,7.661480033654105e-05
78537,Donna,TX,Hidalgo,47346,0.00010335368654682373
78538,Edcouch,TX,Hidalgo,11524,2.5156251505208394e-05
78539,Edinburg,TX,Hidalgo,35321,7.710377988679849e-05
78540,Edinburg,TX,Hidalgo,35321,7.710377988679849e-05
78541,Edinburg,TX,Hidalgo,44680,9.753395672099194e-05
78542,Edinburg,TX,Hidalgo,75569,0.00016496292693483975
78543,Elsa,TX,Hidalgo,9118,1.9904087228782555e-05
78549,Hargill,TX,Hidalgo,861,1.8795151463020156e-06
78557,Hidalgo,TX,Hidalgo,14022,3.060924666834711e-05
78558,La Blanca,TX,Hidalgo,1000,2.1829444207921203e-06
78560,La Joya,TX,Hidalgo,5084,1.109808943530714e-05
78562,La Villa,TX,Hidalgo,4163,9.087597623757598e-06
78563,Linn,TX,Hidalgo,190,4.1475943995050286e-07
78565,Los Ebanos,TX,Hidalgo,112,2.444897751287175e-07
78570,Mercedes,TX,Hidalgo,34608,7.55473405147737e-05
78572,Mission,TX,Hidalgo,80213,0.00017510052082499836
78573,Mission,TX,Hidalgo,38839,8.478337835914517e-05
78576,Penitas,TX,Hidalgo,10971,2.394908324051035e-05
78577,Pharr,TX,Hidalgo,77835,0.0001699094789923547
78579,Progreso,TX,Hidalgo,5642,1.2316172422109143e-05
78589,San Juan,TX,Hidalgo,41628,9.087161034873438e-05
78595,Sullivan City,TX,Hidalgo,6053,1.3213362579054705e-05
78596,Weslaco,TX,Hidalgo,65885,0.00014382329316388884
78599,Weslaco,TX,Hidalgo,88,1.920991090297066e-07
76055,Itasca,TX,Hill,2703,5.900498769401101e-06
76621,Abbott,TX,Hill,870,1.8991616460891447e-06
76622,Aquilla,TX,Hill,1066,2.3270187525644002e-06
76627,Blum,TX,Hill,1574,3.4359545183267974e-06
76628,Brandon,TX,Hill,34,7.422011030693209e-08
76631,Bynum,TX,Hill,592,1.2923030971089352e-06
76636,Covington,TX,Hill,1404,3.064853966792137e-06
76645,Hillsboro,TX,Hill,10459,2.2831415697064785e-05
76648,Hubbard,TX,Hill,2789,6.0882319895892235e-06
76650,Irene,TX,Hill,148,3.230757742772338e-07
76660,Malone,TX,Hill,587,1.2813883750049746e-06
76666,Mertens,TX,Hill,285,6.221391599257543e-07
76673,Mount Calm,TX,Hill,1697,3.704456682084228e-06
76676,Penelope,TX,Hill,297,6.483344929752597e-07
76692,Whitney,TX,Hill,10474,2.286415986337667e-05
79313,Anton,TX,Hockley,1566,3.4184909629604604e-06
79336,Levelland,TX,Hockley,17406,3.7996330588307644e-05
79338,Levelland,TX,Hockley,17406,3.7996330588307644e-05
79353,Pep,TX,Hockley,52,1.1351310988119026e-07
79358,Ropesville,TX,Hockley,1088,2.375043529821827e-06
79367,Smyer,TX,Hockley,719,1.5695370385495345e-06
79372,Sundown,TX,Hockley,1209,2.6391798047376735e-06
79380,Whitharral,TX,Hockley,124,2.706851081782229e-07
76035,Cresson,TX,Hood,1654,3.610590071990167e-06
76048,Granbury,TX,Hood,24118,5.2648253540664356e-05
76049,Granbury,TX,Hood,29279,6.391442969637249e-05
76462,Lipan,TX,Hood,3372,7.36088858691103e-06
76467,Paluxy,TX,Hood,244,5.326384386732774e-07
76476,Tolar,TX,Hood,2623,5.7258632157377316e-06
75420,Brashear,TX,Hopkins,981,2.14146847679707e-06
75431,Como,TX,Hopkins,2424,5.2914572760001e-06
75433,Cumby,TX,Hopkins,2614,5.7062167159506025e-06
75437,Dike,TX,Hopkins,1361,2.9709873566980757e-06
75471,Pickton,TX,Hopkins,1488,3.248221298138675e-06
75478,Saltillo,TX,Hopkins,949,2.071614255331722e-06
75481,Sulphur Bluff,TX,Hopkins,366,7.98957658009916e-07
75482,Sulphur Springs,TX,Hopkins,25003,5.4580159353065387e-05
75483,Sulphur Springs,TX,Hopkins,25003,5.4580159353065387e-05
75835,Crockett,TX,Houston,11105,2.4241597792896497e-05
75844,Grapeland,TX,Houston,6001,1.3099849469173515e-05
75847,Kennard,TX,Houston,1856,4.051544844990175e-06
75849,Latexo,TX,Houston,78,1.7026966482178538e-07
75851,Lovelady,TX,Houston,4878,1.0648402884623963e-05
75858,Ratcliff,TX,Houston,0,0.0
79511,Coahoma,TX,Howard,1165,2.54313025022282e-06
79720,Big Spring,TX,Howard,35357,7.7182365885947e-05
79721,Big Spring,TX,Howard,35357,7.7182365885947e-05
79733,Forsan,TX,Howard,224,4.88979550257435e-07
79748,Knott,TX,Howard,250,5.457361051980301e-07
79837,Dell City,TX,Hudspeth,278,6.068585489802094e-07
79839,Fort Hancock,TX,Hudspeth,2057,4.4903166735693915e-06
79847,Salt Flat,TX,Hudspeth,156,3.4053932964357077e-07
79851,Sierra Blanca,TX,Hudspeth,1428,3.117244632891148e-06
75135,Caddo Mills,TX,Hunt,7725,1.686324565061913e-05
75401,Greenville,TX,Hunt,18869,4.118997827592652e-05
75402,Greenville,TX,Hunt,17516,3.823645447459478e-05
75403,Greenville,TX,Hunt,17516,3.823645447459478e-05
75404,Greenville,TX,Hunt,17516,3.823645447459478e-05
75422,Campbell,TX,Hunt,3301,7.205899533034789e-06
75423,Celeste,TX,Hunt,2801,6.114427322638729e-06
75428,Commerce,TX,Hunt,10951,2.390542435209451e-05
75429,Commerce,TX,Hunt,10951,2.390542435209451e-05
75453,Lone Oak,TX,Hunt,2878,6.282514043039722e-06
75458,Merit,TX,Hunt,6464,1.4110552736000266e-05
75474,Quinlan,TX,Hunt,14744,3.218533254015902e-05
75496,Wolfe City,TX,Hunt,3812,8.321384132059563e-06
79007,Borger,TX,Hutchinson,14447,3.153699804718376e-05
79008,Borger,TX,Hutchinson,14447,3.153699804718376e-05
79036,Fritch,TX,Hutchinson,5135,1.1209419600767539e-05
79078,Sanford,TX,Hutchinson,249,5.43553160777238e-07
79083,Stinnett,TX,Hutchinson,1827,3.988239456787204e-06
76930,Barnhart,TX,Irion,96,2.0956266439604355e-07
76941,Mertzon,TX,Irion,1360,2.9688044122772836e-06
76427,Bryson,TX,Jack,760,1.6590377598020114e-06
76458,Jacksboro,TX,Jack,6025,1.3152240135272526e-05
76459,Jermyn,TX,Jack,241,5.26089605410901e-07
76486,Perrin,TX,Jack,1105,2.412153584975293e-06
77957,Edna,TX,Jackson,8617,1.88104320739657e-05
77961,Francitas,TX,Jackson,303,6.614321595000125e-07
77962,Ganado,TX,Jackson,3704,8.085626134614014e-06
77969,La Salle,TX,Jackson,127,2.772339414405993e-07
77970,La Ward,TX,Jackson,303,6.614321595000125e-07
77971,Lolita,TX,Jackson,1013,2.211322698262418e-06
77991,Vanderbilt,TX,Jackson,395,8.622630462128875e-07
75951,Jasper,TX,Jasper,16183,3.532658956167888e-05
75956,Kirbyville,TX,Jasper,8510,1.8576857020940946e-05
77612,Buna,TX,Jasper,9513,2.076635027499544e-05
77615,Evadale,TX,Jasper,910,1.9864794229208295e-06
79734,Fort Davis,TX,Jeff Davis,2142,4.675866949336722e-06
79854,Valentine,TX,Jeff Davis,85,1.8555027576733023e-07
77613,China,TX,Jefferson,963,2.102175477222812e-06
77619,Groves,TX,Jefferson,15760,3.4403204071683816e-05
77622,Hamshire,TX,Jefferson,1292,2.8203641916634194e-06
77627,Nederland,TX,Jefferson,21636,4.723018548825832e-05
77629,Nome,TX,Jefferson,702,1.5324269833960685e-06
77640,Port Arthur,TX,Jefferson,15796,3.4481790070832336e-05
77641,Port Arthur,TX,Jefferson,15796,3.4481790070832336e-05
77642,Port Arthur,TX,Jefferson,39142,8.544481051864518e-05
77643,Port Arthur,TX,Jefferson,39142,8.544481051864518e-05
77651,Port Neches,TX,Jefferson,12853,2.8057384640441123e-05
77655,Sabine Pass,TX,Jefferson,330,7.203716588613997e-07
77701,Beaumont,TX,Jefferson,13889,3.031891506038176e-05
77702,Beaumont,TX,Jefferson,2762,6.029292490227836e-06
77703,Beaumont,TX,Jefferson,13809,3.014427950671839e-05
77704,Beaumont,TX,Jefferson,13809,3.014427950671839e-05
77705,Beaumont,TX,Jefferson,40251,8.786569588130363e-05
77706,Beaumont,TX,Jefferson,29792,6.503428018423885e-05
77707,Beaumont,TX,Jefferson,18609,4.062241272652057e-05
77708,Beaumont,TX,Jefferson,12918,2.8199276027792612e-05
77710,Beaumont,TX,Jefferson,12918,2.8199276027792612e-05
77713,Beaumont,TX,Jefferson,13469,2.940207840364907e-05
77720,Beaumont,TX,Jefferson,13469,2.940207840364907e-05
77725,Beaumont,TX,Jefferson,13469,2.940207840364907e-05
77726,Beaumont,TX,Jefferson,13469,2.940207840364907e-05
78360,Guerra,TX,Jim Hogg,2065,4.5077802289357284e-06
78361,Hebbronville,TX,Jim Hogg,5386,1.175733865038636e-05
78332,Alice,TX,Jim Wells,28953,6.320278981519427e-05
78333,Alice,TX,Jim Wells,28953,6.320278981519427e-05
78342,Ben Bolt,TX,Jim Wells,427,9.321172676782354e-07
78372,Orange Grove,TX,Jim Wells,6174,1.347749885397055e-05
78375,Premont,TX,Jim Wells,2956,6.452783707861508e-06
78383,Sandia,TX,Jim Wells,3958,8.640094017495212e-06
76009,Alvarado,TX,Johnson,21041,4.5931333557887004e-05
76028,Burleson,TX,Johnson,69413,0.00015152472108044345
76031,Cleburne,TX,Johnson,16855,3.679352821245119e-05
76033,Cleburne,TX,Johnson,26310,5.7433267711040684e-05
76044,Godley,TX,Johnson,3810,8.317018243217978e-06
76050,Grandview,TX,Johnson,6241,1.3623756130163624e-05
76058,Joshua,TX,Johnson,18535,4.046087483938195e-05
76059,Keene,TX,Johnson,5211,1.137532337674774e-05
76061,Lillian,TX,Johnson,39,8.513483241089269e-08
76084,Venus,TX,Johnson,8453,1.8452429188955794e-05
76093,Rio Vista,TX,Johnson,1753,3.826701569648587e-06
76097,Burleson,TX,Johnson,1753,3.826701569648587e-06
79501,Anson,TX,Jones,2710,5.915779380346646e-06
79503,Avoca,TX,Jones,94,2.051967755544593e-07
79520,Hamlin,TX,Jones,2290,4.9989427236139555e-06
79525,Hawley,TX,Jones,2207,4.8177583366882095e-06
79533,Lueders,TX,Jones,412,8.993731013663536e-07
79553,Stamford,TX,Jones,3305,7.214631310717958e-06
78111,Ecleto,TX,Karnes,40011,8.734178922031352e-05
78113,Falls City,TX,Karnes,3029,6.612138650579332e-06
78116,Gillett,TX,Karnes,281,6.134073822425858e-07
